1267744380.000000000,372402174.000000000
1267744435.000000000,372402279.000000000
1267744484.000000000,372402391.000000000
1267744518.000000000,372402511.000000000
1267744545.000000000,372402622.000000000
1267744558.000000000,372402737.000000000
1267744560.000000000,372402851.000000000
1267744550.000000000,372402964.000000000
1267744532.000000000,372403075.000000000
1267744508.000000000,372403187.000000000
1267744470.000000000,372403297.000000000
1267744423.000000000,372403404.000000000
1267744366.000000000,372403511.000000000
1267744296.000000000,372403614.000000000
1267744216.000000000,372403709.000000000
1267744123.000000000,372403793.000000000
1267744026.000000000,372403876.000000000
1267743916.000000000,372403956.000000000
1267743801.000000000,372404027.000000000
1267743682.000000000,372404089.000000000
1267743561.000000000,372404151.000000000
1267743438.000000000,372404210.000000000
1267743315.000000000,372404263.000000000
1267743187.000000000,372404320.000000000
1267743062.000000000,372404376.000000000
1267742940.000000000,372404433.000000000
1267742813.000000000,372404487.000000000
1267742686.000000000,372404535.000000000
1267742558.000000000,372404586.000000000
1267742430.000000000,372404642.000000000
1267742304.000000000,372404692.000000000
1267742176.000000000,372404747.000000000
1267742050.000000000,372404799.000000000
1267741923.000000000,372404857.000000000
1267741798.000000000,372404910.000000000
1267741669.000000000,372404960.000000000
1267741540.000000000,372405010.000000000
1267741396.000000000,372405074.000000000
1267741246.000000000,372405142.000000000
1267741126.000000000,372405195.000000000
1267740980.000000000,372405261.000000000
1267740836.000000000,372405312.000000000
1267740698.000000000,372405351.000000000
1267740551.000000000,372405400.000000000
1267740401.000000000,372405418.000000000
1267740233.000000000,372405403.000000000
1267740099.000000000,372405382.000000000
1267739966.000000000,372405347.000000000
1267739836.000000000,372405299.000000000
1267739710.000000000,372405240.000000000
1267739593.000000000,372405175.000000000
1267739496.000000000,372405096.000000000
1267739376.000000000,372404995.000000000
1267739288.000000000,372404902.000000000
1267739213.000000000,372404811.000000000
1267739126.000000000,372404689.000000000
1267739052.000000000,372404593.000000000
1267738984.000000000,372404497.000000000
1267738917.000000000,372404402.000000000
1267738853.000000000,372404298.000000000
1267738791.000000000,372404195.000000000
1267738728.000000000,372404097.000000000
1267738659.000000000,372403996.000000000
1267738589.000000000,372403892.000000000
1267738520.000000000,372403796.000000000
1267738435.000000000,372403681.000000000
1267738373.000000000,372403577.000000000
1267738301.000000000,372403473.000000000
1267738232.000000000,372403370.000000000
1267738170.000000000,372403269.000000000
1267738104.000000000,372403166.000000000
1267738037.000000000,372403068.000000000
1267737965.000000000,372402967.000000000
1267737898.000000000,372402864.000000000
1267737833.000000000,372402761.000000000
1267737764.000000000,372402657.000000000
1267737690.000000000,372402552.000000000
1267737621.000000000,372402447.000000000
1267737552.000000000,372402347.000000000
1267737488.000000000,372402243.000000000
1267737421.000000000,372402144.000000000
1267737349.000000000,372402035.000000000
1267737279.000000000,372401928.000000000
1267737214.000000000,372401826.000000000
1267737150.000000000,372401723.000000000
1267737084.000000000,372401620.000000000
1267737015.000000000,372401516.000000000
1267736939.000000000,372401416.000000000
1267736864.000000000,372401310.000000000
1267736796.000000000,372401208.000000000
1267736723.000000000,372401108.000000000
1267736651.000000000,372401007.000000000
1267736589.000000000,372400900.000000000
1267736526.000000000,372400793.000000000
1267736462.000000000,372400688.000000000
1267736395.000000000,372400584.000000000
1267736325.000000000,372400480.000000000
1267736258.000000000,372400377.000000000
1267736193.000000000,372400274.000000000
1267736132.000000000,372400165.000000000
1267736061.000000000,372400066.000000000
1267735993.000000000,372399960.000000000
1267735925.000000000,372399857.000000000
1267735855.000000000,372399753.000000000
1267735782.000000000,372399655.000000000
1267735713.000000000,372399553.000000000
1267735644.000000000,372399450.000000000
1267735573.000000000,372399348.000000000
1267735503.000000000,372399241.000000000
1267735427.000000000,372399135.000000000
1267735355.000000000,372399032.000000000
1267735288.000000000,372398929.000000000
1267735216.000000000,372398825.000000000
1267735154.000000000,372398722.000000000
1267735084.000000000,372398621.000000000
1267735016.000000000,372398520.000000000
1267734951.000000000,372398414.000000000
1267734884.000000000,372398308.000000000
1267734817.000000000,372398197.000000000
1267734752.000000000,372398093.000000000
1267734684.000000000,372397993.000000000
1267734615.000000000,372397888.000000000
1267734554.000000000,372397781.000000000
1267734488.000000000,372397677.000000000
1267734415.000000000,372397574.000000000
1267734341.000000000,372397475.000000000
1267734268.000000000,372397367.000000000
1267734205.000000000,372397261.000000000
1267734142.000000000,372397162.000000000
1267734082.000000000,372397051.000000000
1267734016.000000000,372396944.000000000
1267733947.000000000,372396840.000000000
1267733871.000000000,372396739.000000000
1267733808.000000000,372396636.000000000
1267733738.000000000,372396535.000000000
1267733668.000000000,372396433.000000000
1267733590.000000000,372396336.000000000
1267733525.000000000,372396234.000000000
1267733455.000000000,372396127.000000000
1267733387.000000000,372396026.000000000
1267733318.000000000,372395924.000000000
1267733251.000000000,372395822.000000000
1267733187.000000000,372395715.000000000
1267733119.000000000,372395614.000000000
1267733052.000000000,372395515.000000000
1267732982.000000000,372395420.000000000
1267732910.000000000,372395327.000000000
1267732848.000000000,372395225.000000000
1267732786.000000000,372395122.000000000
1267732715.000000000,372395023.000000000
1267732654.000000000,372394916.000000000
1267732593.000000000,372394816.000000000
1267732526.000000000,372394712.000000000
1267732462.000000000,372394607.000000000
1267732399.000000000,372394502.000000000
1267732332.000000000,372394403.000000000
1267732264.000000000,372394303.000000000
1267732206.000000000,372394193.000000000
1267732139.000000000,372394092.000000000
1267732069.000000000,372393997.000000000
1267732004.000000000,372393897.000000000
1267731937.000000000,372393800.000000000
1267731868.000000000,372393700.000000000
1267731791.000000000,372393604.000000000
1267731724.000000000,372393499.000000000
1267731666.000000000,372393397.000000000
1267731612.000000000,372393293.000000000
1267731548.000000000,372393191.000000000
1267731482.000000000,372393091.000000000
1267731416.000000000,372392990.000000000
1267731352.000000000,372392881.000000000
1267731284.000000000,372392780.000000000
1267731216.000000000,372392680.000000000
1267731152.000000000,372392581.000000000
1267731089.000000000,372392479.000000000
1267731023.000000000,372392377.000000000
1267730964.000000000,372392276.000000000
1267730900.000000000,372392180.000000000
1267730842.000000000,372392079.000000000
1267730779.000000000,372391966.000000000
